DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
12022021,542665,3692,2797244,8327,6296558,44.34
12022021,542669,4085,98653,4085,100021,100.0
12022021,542670,13316,673790,18341,930990,72.6
12022021,542678,4000,46800,6000,69800,66.67
12022021,542679,850,14960,850,14960,100.0
12022021,542682,2129,61670,2129,61670,100.0
12022021,542684,3065,337610,5314,590748,57.68
12022021,542685,9084,147070,9084,147069,100.0
12022021,542721,4000,127000,16000,501200,25.0
12022021,542725,9000,380250,12000,507750,75.0
12022021,542726,3311,30499774,7594,70121402,43.6
12022021,542727,4000,44000,4000,44000,100.0
12022021,542729,5760,401840,5760,401840,100.0
12022021,542730,1069,382382,1195,428420,89.46
12022021,542747,62,2918,62,2917,100.0
12022021,542752,6459,34550806,6466,34588250,99.89
12022021,542753,2834,332570,3837,449444,73.86
12022021,542758,83,15667,93,17489,89.25
12022021,542759,5252,3584753,8343,5688220,62.95
12022021,542760,49758,12653460,151789,37977676,32.78
12022021,542765,1000,154000,1000,154000,100.0
12022021,542771,6000,33180,6000,33180,100.0
12022021,542772,2617,3233566,3824,4790629,68.44
12022021,542773,25090,1152886,41486,1928195,60.48
12022021,542774,858,21408,1065,26268,80.56
12022021,542801,2000,59000,2000,59000,100.0
12022021,542803,10267,1048470,10267,1048470,100.0
12022021,542804,100,1514,100,1514,100.0
12022021,542808,1402,6744,2229,9770,62.9
12022021,542812,2270,1304456,3877,2252415,58.55
12022021,542830,65277,112876989,362599,614516717,18.0
12022021,542837,3305,10345,5028,16137,65.73
12022021,542839,14550,13386,14938,13612,97.4
12022021,542843,170,1105,170,1015,100.0
12022021,542844,1,1,1,0,100.0
12022021,542845,1,4,1,3,100.0
12022021,542847,8408,14546,8408,14383,100.0
12022021,542848,226,5424,424,10402,53.3
12022021,542850,2000,52500,2000,52500,100.0
12022021,542851,1600,120000,1600,120000,100.0
12022021,542852,1409,194302,12340,1688519,11.42
12022021,542857,12742,2189076,18823,3269826,67.69
12022021,542862,21993,2113753,21993,2113753,100.0
12022021,542867,17015,3764569,36936,8245287,46.07
12022021,542872,6050,3630,6050,3636,100.0
12022021,542904,45022,1593779,101058,3601628,44.55
12022021,542905,17527,4320406,17527,4320405,100.0
12022021,542907,5259,2141991,12358,5091008,42.56
12022021,542908,2819,3108709,2926,3227732,96.34
12022021,542909,34,38021,50,55915,68.0
12022021,542919,5112,1150200,7374,1664268,69.32
12022021,542920,15628,4808736,33572,10341422,46.55
12022021,542921,10,870,12,1038,83.33
12022021,542922,2398,821315,2439,838328,98.32
12022021,542924,114000,12277800,124500,13370775,91.57
12022021,542932,210944,6170112,247470,7244131,85.24
12022021,542933,473,92023,580,113335,81.55
12022021,542963,783,5004,783,5003,100.0
12022021,542969,1,2,1,1,100.0
12022021,543064,11302,5530069,24827,11967346,45.52
12022021,543065,8000,128000,8000,128000,100.0
12022021,543066,37894,38676512,133141,137175676,28.46
12022021,543087,320,2340,320,2339,100.0
12022021,543150,2421,8474,3065,10328,78.99
12022021,543167,1,2,1,1,100.0
12022021,543172,2000,112000,2000,112000,100.0
12022021,543174,13891,45702,17870,57570,77.73
12022021,543175,806,2169,1285,3522,62.72
12022021,543181,1750,40688,1979,42095,88.43
12022021,543187,1201,1562862,2285,2974574,52.56
12022021,543193,3000,137250,3000,137250,100.0
12022021,543210,1923,1724547,2761,2483708,69.65
12022021,543212,15012,3063199,29811,6205092,50.36
12022021,543213,2056,1876100,4005,3677010,51.34
12022021,543214,3166,772504,5624,1389426,56.29
12022021,543215,43,43774,44,44792,97.73
12022021,543216,111,111575,117,117690,94.87
12022021,543217,17800,5691728,19600,6301236,90.82
12022021,543218,32000,1948800,48000,2675600,66.67
12022021,543219,83,11828,89,12670,93.26
12022021,543220,45147,8925562,141469,28275179,31.91
12022021,543221,147,38710,192,50750,76.56
12022021,543223,2221,138924,3248,204190,68.38
12022021,543224,353,127726,384,137628,91.93
12022021,543226,16,5792,25,9040,64.0
12022021,543227,552771,220223967,1639880,662609142,33.71
12022021,543228,46214,73665116,218383,347517337,21.16
12022021,543231,1037,29175,1037,29175,100.0
12022021,543232,9391,18096927,26943,52785035,34.86
12022021,543233,9139,4113921,40447,18285908,22.6
12022021,543234,1000,48150,1000,48150,100.0
12022021,543235,2524,866237,7571,2596565,33.34
12022021,543236,3000,110100,3000,110100,100.0
12022021,543237,52600,11806070,146414,33497681,35.93
12022021,543238,6406,3619070,18634,10550635,34.38
12022021,543240,26207,6491474,70029,17145586,37.42
12022021,543242,95825,18389516,95825,18389516,100.0
12022021,543243,27885,1303624,97073,4512835,28.73
12022021,543244,3000,148500,3000,148500,100.0
12022021,543245,4280,9370418,6244,13821458,68.55
12022021,543246,3433,87576,3618,92908,94.89
12022021,543248,41856,6257472,117210,17576475,35.71
12022021,543249,142839,4199467,221234,6165147,64.56
12022021,543250,1,48,3,142,33.33
12022021,543251,4922,111730,7451,170682,66.06
12022021,543252,912,571049,1149,721342,79.37
12022021,543253,221082,86487279,285056,111373370,77.56
12022021,543254,13925,4396123,50414,15994315,27.62
12022021,543255,21,8946,21,8946,100.0
12022021,543257,2859212,72481025,3627795,92119353,78.81
12022021,543258,2364,6169922,5585,14654087,42.33
12022021,543259,17853,9834326,66894,37331991,26.69
12022021,543260,39395,19963417,199917,103774382,19.71
12022021,555555,103,57365,157,87276,65.6
12022021,570001,139970,18448046,445737,59151098,31.4
12022021,570002,6781,98596,13470,196761,50.34
12022021,570004,8109,105688,8109,105688,100.0
12022021,570005,3797,9416,3797,9416,100.0
12022021,590003,198026,10891430,333449,18444169,59.39
12022021,590005,287,1290439,435,1955862,65.98
12022021,590006,23110,13541305,80057,47357126,28.87
12022021,590013,97292,5248904,144625,7796586,67.27
12022021,590018,3901,415067,4903,523040,79.56
12022021,590021,99,983026,150,1491204,66.0
12022021,590024,34457,2734163,74206,5956115,46.43
12022021,590025,11018,207690,11578,216862,95.16
12022021,590030,18166,445976,30974,770946,58.65
12022021,590031,1445,381697,2057,539377,70.25
12022021,590043,592,437044,799,593962,74.09
12022021,590051,1945,681820,2570,904983,75.68
12022021,590056,25,1795,31,2225,80.65
12022021,590062,1497,463472,1992,619307,75.15
12022021,590065,3743,2541685,7642,5237827,48.98
12022021,590066,9349,712862,15926,1219247,58.7
12022021,590070,34905,31434,34905,31434,100.0
12022021,590071,1659,3544039,2658,5706046,62.42
12022021,590072,312,110511,426,154360,73.24
12022021,590073,1846,915616,2427,1206714,76.06
12022021,590075,1520,69008,1990,91913,76.38
12022021,590078,1354,864394,3090,2006989,43.82
12022021,590082,65,3452,65,3452,100.0
12022021,590086,158,365131,263,609876,60.08
12022021,590095,814034,33521921,967249,39936757,84.16
12022021,590096,59884,59884599,81463,81463118,73.51
12022021,590097,2483,1032457,3443,1436891,72.12
12022021,590098,1267,5346588,1577,6677047,80.34
12022021,590099,365,748192,378,775336,96.56
12022021,590101,168,717404,321,1372796,52.34
12022021,590103,117708,19079290,158621,25760999,74.21
12022021,590104,7305,2642584,9418,3400204,77.56
12022021,590106,3986,1450346,14120,5124386,28.23
12022021,590107,1540,339001,1872,412638,82.26
12022021,590108,30585,744439,54222,1324645,56.41
12022021,590109,9,3249,10,3626,90.0
12022021,590113,51,18056,66,23331,77.27
12022021,590115,350,52045,352,51873,99.43
12022021,590122,703,25484,6844,247818,10.27
12022021,590134,39672,1030043,39672,1030043,100.0
12022021,700087,1060,5724,1110,6022,95.5
12022021,715032,21000,2205000,21000,2100500,100.0
12022021,715035,1500,158625,1500,158725,100.0
12022021,717503,18479913,72626059,21868439,86440658,84.5
12022021,800251,10,49000,14,67045,71.43
12022021,800252,10,47700,10,47700,100.0
12022021,800253,10,48000,12,57305,83.33
12022021,800254,12,58080,12,58080,100.0
12022021,800258,7,33646,10,47999,70.0
12022021,800259,45,217125,53,256460,84.91
12022021,800265,97,465891,97,461272,100.0
12022021,800268,46,220759,47,225011,97.87
12022021,800270,25,119128,25,121076,100.0
12022021,800274,130,646620,130,644220,100.0
12022021,800302,1,4750,1,4750,100.0
12022021,800318,62,298292,77,370399,80.52
12022021,800320,20,96200,20,96190,100.0
12022021,800322,28,134400,39,186690,71.79
12022021,800324,276,1328314,416,1996724,66.35
12022021,800325,752,3654720,764,3708140,98.43
12022021,800327,236,1161758,295,1440545,80.0
12022021,800328,1,4851,1,4851,100.0
12022021,800329,12,57984,22,106640,54.55
12022021,800331,239,1159389,240,1163735,99.58
12022021,890144,144619,31382323,290034,64296317,49.86
12022021,890145,5408,1103232,11205,2323905,48.26
12022021,890147,28787,33004296,73886,85396696,38.96
12022021,890149,1319,43000,1320,46331,99.92
12022021,890151,1233,334822,2728,744980,45.2
12022021,935132,40,42800,40,42800,100.0
12022021,935217,50,98400,50,98400,100.0
12022021,935383,4118,59876,4118,59822,100.0
12022021,935510,14,17156,14,17155,100.0
12022021,935514,100,132999,100,132999,100.0
12022021,935572,50,57490,50,57489,100.0
12022021,935584,1,1286,1,1285,100.0
12022021,935616,56,61601,56,61600,100.0
12022021,935642,1,1221,1,1221,100.0
12022021,935662,4,4880,4,4880,100.0
12022021,935674,44,54772,44,54771,100.0
12022021,935690,150,192900,150,193000,100.0
12022021,935740,50,53462,50,53462,100.0
12022021,935788,130,122330,130,122708,100.0
12022021,935840,112,39200,134,46905,83.58
12022021,935856,10,8850,10,8850,100.0
12022021,935868,85,75344,85,75327,100.0
12022021,935896,301,131270,346,140840,86.99
12022021,935898,88,44882,100,56311,88.0
12022021,935912,19,4465,19,4470,100.0
12022021,935936,5,2105,5,2105,100.0
12022021,935966,25,35625,25,35625,100.0
12022021,935994,390,148411,390,137165,100.0
12022021,935996,45,19260,45,19285,100.0
12022021,935998,5,2765,5,2765,100.0
12022021,936020,498,706613,498,706891,100.0
12022021,936050,60,22800,63,23868,95.24
12022021,936058,40,12272,40,12272,100.0
12022021,936060,10,6395,10,6395,100.0
12022021,936062,1,421,1,421,100.0
12022021,936080,30,30000,30,30000,100.0
12022021,936104,20,11113,20,11113,100.0
12022021,936108,50,39500,50,39500,100.0
12022021,936110,10,3880,10,3880,100.0
12022021,936112,178,71200,178,70278,100.0
12022021,936114,2,904,2,904,100.0
12022021,936116,5,2170,5,2172,100.0
12022021,936118,1,749,1,749,100.0
12022021,936126,50,49000,50,49000,100.0
12022021,936136,586,594790,586,594782,100.0
12022021,936144,6,6528,6,6528,100.0
12022021,936174,4,1800,4,1800,100.0
12022021,936176,70,39900,70,39750,100.0
12022021,936180,74,28120,74,28120,100.0
12022021,936182,85,33678,85,33411,100.0
12022021,936186,3,1176,3,1186,100.0
12022021,936198,50,16947,52,17525,96.15
12022021,936222,6,6060,7,7070,85.71
12022021,936224,1110,1231479,1186,1314100,93.59
12022021,936226,150,159750,150,159287,100.0
12022021,936228,283,285830,283,287045,100.0
12022021,936230,103,104133,134,142421,76.87
12022021,936232,45,47476,65,68797,69.23
12022021,936234,201,213864,202,214811,99.5
12022021,936244,373,382325,378,385619,98.68
12022021,936248,1,1184,1,1183,100.0
12022021,936250,100,93500,100,93500,100.0
12022021,936252,51,47683,51,47682,100.0
12022021,936254,68,63376,68,63187,100.0
12022021,936270,13,11713,13,11571,100.0
12022021,936286,811,843473,852,887382,95.19
12022021,936290,277,300041,322,348617,86.02
12022021,936294,200,228750,200,228750,100.0
12022021,936316,7,7011,7,7010,100.0
12022021,936324,210,215250,210,215058,100.0
12022021,936332,15,15915,15,15917,100.0
12022021,936336,50,62500,50,62500,100.0
12022021,936360,20,21001,20,21001,100.0
12022021,936372,50,64050,100,127076,50.0
12022021,936374,100,132500,100,132500,100.0
12022021,936376,47,48132,47,48409,100.0
12022021,936388,70,69930,140,141526,50.0
12022021,936390,170,200600,170,200598,100.0
12022021,936392,1,972,1,972,100.0
12022021,936396,75,77625,75,77625,100.0
12022021,936398,10,9807,30,29420,33.33
12022021,936404,450,495000,551,605351,81.67
12022021,936408,62,69573,62,69648,100.0
12022021,936416,145,169449,145,169554,100.0
12022021,936424,25,12675,25,12675,100.0
12022021,936428,594,214001,596,215700,99.66
12022021,936440,200,199000,242,239740,82.64
12022021,936452,1,1015,1,1015,100.0
12022021,936454,48,50880,48,50880,100.0
12022021,936472,10,10350,10,10350,100.0
12022021,936480,100,100600,100,100600,100.0
12022021,936482,5,5156,5,5155,100.0
12022021,936484,10,10950,10,10950,100.0
12022021,936492,10,12750,10,12750,100.0
12022021,936504,20,19899,20,19899,100.0
12022021,936508,4,4001,4,4000,100.0
12022021,936512,1000,1095100,1045,1134369,95.69
12022021,936520,10,11400,10,11400,100.0
12022021,936536,5,5125,5,5125,100.0
12022021,936538,5,5300,5,5299,100.0
12022021,936540,584,634224,584,634224,100.0
12022021,936542,300,326100,300,328200,100.0
12022021,936548,50,60750,50,60750,100.0
12022021,936578,10,11500,10,11500,100.0
12022021,936584,12,11988,12,11988,100.0
12022021,936594,10,11800,10,11800,100.0
12022021,936596,50,54750,50,54750,100.0
12022021,936600,100,118000,100,118000,100.0
12022021,936604,5,5021,5,5021,100.0
12022021,936628,5,5108,5,5108,100.0
12022021,936642,5,5101,5,5100,100.0
12022021,936644,20,20916,20,20917,100.0
12022021,936664,285,165015,485,280813,58.76
12022021,936668,20,12100,20,12100,100.0
12022021,936672,50,32500,50,32500,100.0
12022021,936700,25,27123,25,27122,100.0
12022021,936702,225,267525,225,266729,100.0
12022021,936706,85,94775,85,94085,100.0
12022021,936708,200,211000,200,211000,100.0
12022021,936712,1,1026,1,1026,100.0
12022021,936716,79,74340,89,83940,88.76
12022021,936718,278,277050,278,276838,100.0
12022021,936720,115,119628,157,163823,73.25
12022021,936728,50,51251,50,51251,100.0
12022021,936730,100,104000,100,104000,100.0
12022021,936768,2550,2448000,2550,2448010,100.0
12022021,936788,13,13840,13,13839,100.0
12022021,936792,121,125840,121,125690,100.0
12022021,936798,20,23000,20,23000,100.0
12022021,936802,40,41962,40,42002,100.0
12022021,936810,30,33540,40,44660,75.0
12022021,936814,45,49114,45,49113,100.0
12022021,936908,319,10215,320,10246,99.69
12022021,936914,110,111100,140,140855,78.57
12022021,936934,10,10490,10,10490,100.0
12022021,936936,10,10590,10,10590,100.0
12022021,936947,30,30579,30,30579,100.0
12022021,936953,880,906400,1680,1707616,52.38
12022021,936961,5,4995,5,4995,100.0
12022021,936963,103,112785,113,123285,91.15
12022021,936965,50,50000,50,50000,100.0
12022021,936967,510,532950,510,530755,100.0
12022021,936969,20,19100,20,19206,100.0
12022021,936971,1105,1064115,1122,1087058,98.48
12022021,936977,53,50350,53,50350,100.0
12022021,936997,50,51980,50,51985,100.0
12022021,937009,14,14910,14,14910,100.0
12022021,937013,10,10736,10,10735,100.0
12022021,937023,20,20780,20,20780,100.0
12022021,937025,50,51000,50,51000,100.0
12022021,937033,300,330006,300,330006,100.0
12022021,937037,88,105512,89,105212,98.88
12022021,937053,9,9369,9,9369,100.0
12022021,937059,50,54500,50,54500,100.0
12022021,937067,285,286126,285,286125,100.0
12022021,937069,675,675223,675,675021,100.0
12022021,937077,20,21394,20,20305,100.0
12022021,937081,100,99500,100,99500,100.0
12022021,937085,990,988020,1060,1046073,93.4
12022021,937091,505,479750,505,479750,100.0
12022021,937093,6,5700,6,5700,100.0
12022021,937099,20,20140,20,20140,100.0
12022021,937143,100,114500,100,114500,100.0
12022021,937197,250,247500,250,247500,100.0
12022021,937255,20,20760,20,20760,100.0
12022021,937281,75,74250,75,74250,100.0
12022021,937297,200,206000,200,204000,100.0
12022021,937303,101,100394,101,101694,100.0
12022021,937311,100,100000,100,100000,100.0
12022021,937313,200,202010,200,202010,100.0
12022021,937335,175,174125,175,174569,100.0
12022021,937339,168,166749,168,167298,100.0
12022021,937341,1,1000,1,1000,100.0
12022021,937349,100,93103,100,93103,100.0
12022021,937369,1280,1292852,1280,1291391,100.0
12022021,937373,1451,1450942,1501,1501448,96.67
12022021,937381,51,51301,51,51155,100.0
12022021,937385,30006,30051610,30106,30160134,99.67
12022021,937387,10,9500,10,9500,100.0
12022021,937403,160,153600,160,153596,100.0
12022021,937413,100,98000,100,98000,100.0
12022021,937415,2,1997,2,1996,100.0
12022021,947146,4,4224000,4,4220600,100.0
12022021,956281,1,1100355,1,1100355,100.0
12022021,956720,18,19955924,20,22230949,90.0
12022021,957806,2,2045500,2,2042999,100.0
12022021,957810,2,2068000,2,2071500,100.0
12022021,958670,20,2050000,20,2050100,100.0
12022021,958788,2,1138000,2,1138000,100.0
12022021,959085,1,1021111,1,1021111,100.0
12022021,959209,50,5000000,50,5000130,100.0
12022021,959235,1,1057021,1,1057020,100.0
12022021,959756,4,4226664,4,4226664,100.0
12022021,959817,5,1000000,5,1000000,100.0
12022021,960336,10,1000000,10,1000000,100.0
12022021,960360,3000,3041790,3000,3041790,100.0
12022021,960413,10,10102978,10,10102977,100.0
12022021,960418,49,4985750,49,4985750,100.0
12022021,960428,1,1010555,1,1010555,100.0
12022021,961703,95,1038341,95,1038075,100.0
12022021,961705,20,21380,20,21380,100.0
12022021,961708,40,90800,40,90800,100.0
12022021,961711,12,64368,12,64368,100.0
12022021,961712,94,1033530,99,1088746,94.95
12022021,961721,50,50976,50,50966,100.0
12022021,961722,251,555225,291,643570,86.25
12022021,961728,11,13871,11,13881,100.0
12022021,961729,180,191340,205,217825,87.8
12022021,961731,80,85040,80,85040,100.0
12022021,961736,5,53050,5,53050,100.0
12022021,961737,80,86920,90,97209,88.89
12022021,961738,150,319017,150,318861,100.0
12022021,961743,50,54250,50,54250,100.0
12022021,961749,200,233020,200,233020,100.0
12022021,961752,0,0,22,25132,0.0
12022021,961757,1,1111,1,1110,100.0
12022021,961773,300,354600,300,354600,100.0
12022021,961778,145,159790,145,159790,100.0
12022021,961779,924,1171586,975,1236255,94.77
12022021,961784,450,504000,450,504000,100.0
12022021,961785,50,64705,50,64705,100.0
12022021,961796,500,626130,515,644916,97.09
12022021,961800,10,12650,20,25090,50.0
12022021,961803,510,648516,580,737212,87.93
12022021,961810,256,361600,272,384057,94.12
12022021,961814,55,62758,65,75705,84.62
12022021,961816,148,208828,164,231701,90.24
12022021,961820,30,35550,30,35550,100.0
12022021,961822,48,66288,61,84234,78.69
12022021,961830,59,80535,59,80535,100.0
12022021,961851,220,301158,220,300379,100.0
12022021,961873,100,112501,100,112550,100.0
12022021,961904,50,63500,50,63500,100.0
12022021,961910,350,469000,350,469000,100.0
12022021,961912,600,534000,600,534000,100.0
12022021,961913,12,3060,12,3060,100.0
12022021,972657,20,219001,20,219250,100.0
12022021,972704,5,52476,8,83861,62.5
12022021,972713,17,186490,21,229628,80.95
12022021,972714,4,20061,8,40100,50.0
12022021,972715,8,89184,8,88811,100.0
12022021,972720,4,20791,8,41580,50.0
12022021,972755,2,1830000,2,1830000,100.0
12022021,972773,40,891000,40,891000,100.0
12022021,972848,20,25631787,20,25631786,100.0
