Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-September-2016,5.42,5.50,5.32,5.38,5.427708510803066676,64565,119,350440.00,38866,60.20,0.18,-0.04
2-September-2016,5.43,5.50,5.33,5.44,5.431997458838477420,18889,72,102605.00,12174,64.45,0.17,0.01
1-September-2016,5.32,5.50,5.32,5.43,5.454974288375106288,49394,79,269443.00,34090,69.02,0.18,0.11
31-August-2016,5.50,5.54,5.35,5.37,5.415140982964558449,40856,107,221241.00,28000,68.53,0.19,-0.13
30-August-2016,5.32,5.55,5.32,5.46,5.450890439325878492,31389,74,171098.00,19174,61.09,0.23,0.14
29-August-2016,5.70,5.70,5.37,5.37,5.408932341870926282,21786,61,117839.00,12546,57.59,0.33,-0.33
26-August-2016,5.47,5.60,5.47,5.49,5.548757250246037230,47757,106,264992.00,25455,53.30,0.13,0.02
25-August-2016,5.52,5.70,5.52,5.53,5.571356095581147582,39422,78,219634.00,26604,67.49,0.18,0.01
24-August-2016,5.50,5.67,5.41,5.64,5.587369470932253335,66173,153,369733.00,45321,68.49,0.26,0.14
23-August-2016,5.47,5.51,5.32,5.42,5.411832976555850720,38773,78,209833.00,22792,58.78,0.19,-0.05
22-August-2016,5.47,5.60,5.41,5.42,5.481004517757520217,62199,108,340913.00,53948,86.73,0.19,-0.05
19-August-2016,5.60,5.60,5.50,5.51,5.510259281955919954,47323,57,260762.00,38985,82.38,0.10,-0.09
18-August-2016,5.40,5.55,5.30,5.54,5.471390090604848583,98008,119,536240.00,72381,73.85,0.25,0.14
17-August-2016,5.40,5.48,5.32,5.39,5.406541272313406014,41735,92,225642.00,32347,77.51,0.16,-0.01
16-August-2016,5.45,5.45,5.20,5.23,5.253733779482575695,49012,78,257496.00,41055,83.77,0.25,-0.22
12-August-2016,5.65,5.65,5.40,5.46,5.512722927008641294,54390,131,299837.00,37602,69.13,0.25,-0.19
11-August-2016,5.55,5.68,5.50,5.60,5.601012083933167560,45846,102,256784.00,30781,67.14,0.18,0.05
10-August-2016,5.60,5.79,5.60,5.70,5.696835001386061005,104613,131,595963.00,78529,75.07,0.19,0.10
9-August-2016,5.70,5.70,5.57,5.64,5.642854394089049091,77957,123,439900.00,56260,72.17,0.13,-0.06
8-August-2016,6.00,6.00,5.70,5.74,5.801938826675580812,71796,131,416556.00,55817,77.74,0.30,-0.26
5-August-2016,6.25,6.25,5.91,5.95,6.023173913836833749,109606,247,660176.00,71330,65.08,0.34,-0.30
4-August-2016,6.27,6.28,6.05,6.11,6.142110727232499957,58757,157,360892.00,40762,69.37,0.23,-0.16
3-August-2016,6.23,6.45,6.05,6.11,6.176717145587990284,114041,410,704399.00,56347,49.41,0.40,-0.12
2-August-2016,6.72,6.78,6.26,6.45,6.556805981837242494,158346,331,1038244.00,67812,42.83,0.52,-0.27
1-August-2016,6.82,7.08,6.58,6.64,6.804245787187592386,439730,700,2992031.00,221784,50.44,0.50,-0.18
29-July-2016,7.07,7.10,6.36,6.59,6.622967754572843697,857672,2278,5680334.00,394761,46.03,0.74,-0.48
28-July-2016,6.44,7.05,6.22,7.01,6.806183411797480563,2562954,3326,17443935.00,1119333,43.67,0.83,0.57
27-July-2016,4.95,5.88,4.92,5.88,5.786300407681929811,2784769,2324,16113510.00,870515,31.26,0.96,0.93
26-July-2016,4.85,4.99,4.85,4.90,4.931842938885897805,159734,202,787783.00,115095,72.05,0.14,0.05
25-July-2016,4.85,4.95,4.80,4.88,4.897505654069291028,61018,180,298836.00,48870,80.09,0.15,0.03
22-July-2016,4.75,4.88,4.75,4.83,4.828500107405020629,135003,260,651862.00,92676,68.65,0.13,0.08
21-July-2016,4.80,4.83,4.72,4.77,4.771741384768204691,91611,94,437144.00,81701,89.18,0.11,-0.03
20-July-2016,4.89,4.89,4.75,4.77,4.785936192518923910,103969,98,497589.00,71328,68.61,0.14,-0.12
19-July-2016,4.95,4.99,4.73,4.76,4.837292217052813690,171092,316,827622.00,94432,55.19,0.26,-0.19
18-July-2016,4.88,5.04,4.78,4.85,4.940838714965466961,231807,257,1145321.00,105040,45.31,0.26,-0.03
15-July-2016,4.85,4.88,4.78,4.80,4.829454306377383300,68445,94,330552.00,56495,82.54,0.10,-0.05
14-July-2016,4.81,4.82,4.72,4.78,4.787640986695918769,71106,117,340430.00,48974,68.87,0.10,-0.03
13-July-2016,4.77,4.90,4.74,4.79,4.798095343353964043,54288,104,260479.00,46977,86.53,0.16,0.02
12-July-2016,4.94,4.95,4.80,4.84,4.850493423486070218,135178,183,655680.00,109325,80.87,0.15,-0.10
11-July-2016,4.99,4.99,4.89,4.90,4.943163965602778237,96752,190,478261.00,63910,66.06,0.10,-0.09
8-July-2016,5.00,5.04,4.85,4.97,4.968541298743478878,197052,183,979061.00,121274,61.54,0.19,-0.03
7-July-2016,4.95,5.02,4.85,4.93,4.935350489932163238,232175,293,1145865.00,141283,60.85,0.17,-0.02
5-July-2016,4.91,4.99,4.77,4.95,4.904240210996145262,108438,245,531806.00,91074,83.99,0.22,0.04
4-July-2016,4.83,5.00,4.83,4.87,4.918850727746410578,121677,206,598511.00,80214,65.92,0.17,0.04
1-July-2016,4.80,4.97,4.80,4.87,4.882080935399432704,109643,139,535286.00,96859,88.34,0.17,0.07
30-June-2016,4.94,5.05,4.88,4.90,4.972541901958895211,321763,377,1599980.00,199570,62.02,0.17,-0.04
29-June-2016,4.96,5.00,4.80,4.90,4.933867579553411654,231354,404,1141470.00,180492,78.02,0.20,-0.06
28-June-2016,4.90,5.09,4.80,4.83,4.975379818271877613,369453,714,1838169.00,206640,55.93,0.29,-0.07
27-June-2016,4.77,4.95,4.53,4.91,4.821890245583087566,72562,140,349886.00,46550,64.15,0.42,0.14
24-June-2016,4.70,4.80,4.51,4.77,4.640239192392723010,75086,140,348417.00,55490,73.90,0.29,0.07
23-June-2016,4.88,4.88,4.71,4.72,4.767220714384769300,50477,89,240635.00,38320,75.92,0.17,-0.16
22-June-2016,4.79,4.88,4.75,4.84,4.802494257968328162,49634,118,238367.00,36613,73.77,0.13,0.05
21-June-2016,4.85,4.91,4.70,4.74,4.806617448455928693,111070,174,533871.00,87530,78.81,0.21,-0.11
20-June-2016,4.85,4.95,4.78,4.82,4.841298482583217336,58191,107,281720.00,51321,88.19,0.17,-0.03
17-June-2016,4.89,4.91,4.78,4.85,4.829797073064577552,110286,110,532659.00,79216,71.83,0.13,-0.04
16-June-2016,4.88,4.97,4.83,4.87,4.899746704922442392,89224,105,437175.00,73817,82.73,0.14,-0.01
15-June-2016,4.85,5.00,4.81,4.90,4.927150597844993971,419674,389,2067797.00,297329,70.85,0.19,0.05
14-June-2016,4.85,4.95,4.78,4.80,4.826286978007726646,73253,135,353540.00,46998,64.16,0.17,-0.05
13-June-2016,4.75,4.85,4.72,4.85,4.787217005168522967,13737,50,65762.00,8845,64.39,0.13,0.10
10-June-2016,4.80,4.89,4.71,4.74,4.785498458481424957,97631,156,467213.00,63816,65.36,0.18,-0.06
9-June-2016,5.00,5.00,4.77,4.79,4.886600863664404688,81050,133,396059.00,61822,76.28,0.23,-0.21
8-June-2016,4.65,5.00,4.63,4.92,4.899574695754323797,257933,355,1263762.00,112300,43.54,0.37,0.27
7-June-2016,4.69,4.77,4.63,4.74,4.724763653410422689,51196,72,241889.00,43622,85.21,0.14,0.05
6-June-2016,4.78,4.84,4.67,4.67,4.702733653490949390,27070,47,127303.00,20900,77.21,0.17,-0.11
3-June-2016,4.84,4.84,4.61,4.64,4.659637387065853608,49033,82,228476.00,31113,63.45,0.23,-0.20
2-June-2016,4.90,4.90,4.65,4.68,4.682700566912901563,17463,54,81774.00,10282,58.88,0.25,-0.22
1-June-2016,4.85,4.86,4.65,4.72,4.747338558727187646,34192,83,162321.00,20816,60.88,0.21,-0.13
31-May-2016,4.80,4.91,4.73,4.76,4.858342460752099306,38346,115,186298.00,28965,75.54,0.18,-0.04
30-May-2016,4.75,4.91,4.65,4.80,4.793752446566977217,127730,237,612306.00,82101,64.28,0.26,0.05
27-May-2016,4.72,5.00,4.65,4.68,4.854790976618387785,153069,204,743118.00,122118,79.78,0.35,-0.04
26-May-2016,4.90,4.90,4.64,4.76,4.720860575970537160,85803,179,405064.00,41720,48.62,0.26,-0.14
25-May-2016,4.85,4.94,4.75,4.82,4.847545460187426301,32226,90,156217.00,24031,74.57,0.19,-0.03
24-May-2016,4.90,4.92,4.85,4.90,4.881535947712418300,12240,31,59750.00,10930,89.30,0.07,0.00
23-May-2016,4.86,4.93,4.86,4.87,4.896416512362487746,9181,34,44954.00,7804,85.00,0.07,0.01
20-May-2016,4.95,5.00,4.85,4.87,4.922783021896872792,31146,83,153325.00,21845,70.14,0.15,-0.08
19-May-2016,5.03,5.03,4.95,4.96,4.972194017027259236,25606,58,127318.00,23226,90.71,0.08,-0.07
18-May-2016,5.05,5.08,4.95,5.00,5.016275560027224573,33793,83,169515.00,26206,77.55,0.13,-0.05
17-May-2016,5.10,5.10,5.04,5.06,5.070220572729956560,23711,45,120220.00,19865,83.78,0.06,-0.04
16-May-2016,5.06,5.19,5.04,5.07,5.069078783655999601,20093,64,101853.00,13430,66.84,0.15,0.01
13-May-2016,5.06,5.09,5.05,5.06,5.068978910164290985,25747,49,130511.00,14642,56.87,0.04,0.00
12-May-2016,5.12,5.15,5.06,5.08,5.092888415572121642,8451,40,43040.00,8033,95.05,0.09,-0.04
11-May-2016,5.14,5.19,5.00,5.16,5.077956989247311827,7440,49,37780.00,5336,71.72,0.19,0.02
10-May-2016,5.15,5.19,5.09,5.16,5.151402858655373213,17001,49,87579.00,12803,75.31,0.10,0.01
9-May-2016,5.11,5.32,5.11,5.15,5.162874251497005988,12525,65,64665.00,7946,63.44,0.21,0.04
6-May-2016,5.10,5.15,5.04,5.11,5.094379694379694379,19305,71,98347.00,13563,70.26,0.11,0.01
5-May-2016,5.16,5.16,5.05,5.11,5.125499192794629960,23538,63,120644.00,16764,71.22,0.11,-0.05
4-May-2016,5.20,5.23,5.01,5.05,5.098898207155360799,87403,108,445659.00,69191,79.16,0.22,-0.15
3-May-2016,5.20,5.27,5.12,5.14,5.192584987451517225,43830,76,227591.00,38569,88.00,0.15,-0.06
2-May-2016,5.20,5.25,5.16,5.20,5.228752205390278031,16437,50,85945.00,10088,61.37,0.09,0.00
29-April-2016,5.28,5.31,5.16,5.25,5.264278947529260764,32723,79,172263.00,26091,79.73,0.15,-0.03
28-April-2016,5.26,5.33,5.22,5.23,5.261879865225978854,17214,78,90578.00,10340,60.07,0.11,-0.03
27-April-2016,5.20,5.39,5.15,5.25,5.251216716056325841,46231,117,242769.00,24247,52.45,0.24,0.05
26-April-2016,5.20,5.27,5.11,5.22,5.221566394533818788,62347,124,325549.00,47717,76.53,0.16,0.02
25-April-2016,5.23,5.28,5.11,5.13,5.163466701227527725,54011,98,278884.00,46221,85.58,0.17,-0.10
22-April-2016,5.26,5.32,5.22,5.24,5.253415054280334895,24963,59,131141.00,24227,97.05,0.10,-0.02
21-April-2016,5.55,5.55,5.25,5.30,5.365303356453798931,37629,101,201891.00,29714,78.97,0.30,-0.25
20-April-2016,5.36,5.54,5.23,5.42,5.386305700010196798,39228,137,211294.00,24094,61.42,0.31,0.06
18-April-2016,5.33,5.55,5.25,5.30,5.374828513905963261,56127,129,301673.00,30804,54.88,0.30,-0.03
13-April-2016,5.16,5.55,5.16,5.33,5.370291920581875368,203480,304,1092747.00,126641,62.24,0.39,0.17
12-April-2016,5.10,5.29,5.08,5.14,5.163003791328989264,128451,234,663193.00,59511,46.33,0.21,0.04
11-April-2016,5.14,5.14,5.05,5.13,5.100517031630170316,13152,42,67082.00,10514,79.94,0.09,-0.01
8-April-2016,5.19,5.23,5.08,5.09,5.116594540612516644,36048,83,184443.00,29247,81.13,0.15,-0.10
7-April-2016,5.17,5.20,5.12,5.14,5.148519120427183178,30151,57,155233.00,12486,41.41,0.08,-0.03
6-April-2016,5.25,5.42,5.13,5.24,5.252688592327879836,89545,189,470352.00,40112,44.80,0.29,-0.01
5-April-2016,5.15,5.22,5.06,5.15,5.138057241583123053,43989,88,226018.00,33166,75.40,0.16,0.00
4-April-2016,5.19,5.28,5.15,5.18,5.192067016552280985,19816,53,102886.00,15846,79.97,0.13,-0.01
1-April-2016,5.10,5.32,5.05,5.25,5.229950319375443577,40861,127,213701.00,24972,61.11,0.27,0.15
31-March-2016,5.54,5.54,5.06,5.13,5.163563132776076581,36249,124,187174.00,23511,64.86,0.48,-0.41
30-March-2016,5.05,5.40,4.90,5.28,5.200397681244805420,95051,216,494303.00,65249,68.65,0.50,0.23
29-March-2016,5.08,5.08,4.84,4.86,4.933223941240818877,63990,164,315677.00,48325,75.52,0.24,-0.22
